Product_Category,Store_Location,Holiday_Season,Discount_Percentage,Advertising_Spend,Customer_Rating,Weather,Number_of_Employees,Store_Area_sqft,Average_Transaction_Value,Number_of_Customers,Stock_Availability,Competitor_Proximity_km,Marketing_Channel,Operating_Hours_per_Week,Store_Age_Years,Price_Sensitivity,Loyalty_Customers_Percentage,Online_vs_Offline_Sales_Ratio,Average_Product_Age_days,Weekend_Sales_Percentage,Regional_Economy_Index,Store_Rent_Cost,Competitor_Discount_Percentage,Local_Events,Monthly_Inventory_Cost,Sales_Revenue
Toys,Urban,0,13.923536446377616,12839.650907899384,4.2908116868688255,Rainy,6,3200,467.50266400513823,758,88.09436394453763,7.817806843726569,Billboard,74,3,0.7826550110555796,55.57755252267885,1.0484730222901657,307,66.94326719187603,0.989045414091152,10358.052420579172,45.340607504822415,1,12995.05604560948,155663.12076610763
Clothing,Suburban,0,42.64909976652957,15493.940869137785,2.2455277595703373,Rainy,13,3505,275.76941449331497,948,88.6737008911384,5.79456210132173,Email,62,15,0.8385349076537366,52.6993584622132,4.999931164829492,32,69.39047114053943,0.0477519410783965,7857.891598893277,39.46880386887545,0,1136.9248071988484,192187.3744886071
Toys,Rural,1,46.41917528181537,19884.592265588723,2.606787571039106,Cloudy,6,3874,268.4536672236488,342,93.75604961912472,9.854172882198926,TV,81,21,0.5837322501601249,46.194759609404,8.210783178621623,48,49.84964131406899,0.2883414277946858,14086.44950408819,35.61633430206691,0,45686.048263582365,16118.421083615058
Furniture,Suburban,1,49.81991468395277,716.0317755890387,3.0110007664384493,Rainy,33,1155,79.15179796666771,342,51.33012817982819,2.5503106728410603,Email,72,10,0.4030354889346852,88.12344850756512,7.767590652917734,327,81.81346768804536,0.49369085496935,18062.2322446005,11.756915400988516,1,31523.91584362008,12602.936864554527
Furniture,Suburban,1,39.80037012136417,14738.382339558197,4.357812936838203,Snowy,37,3268,10.386860435677203,534,78.09906708131896,0.8885928252157809,TV,77,33,0.94650242140321,13.98402263155014,9.383222735321509,252,87.31120528518721,0.1432983430143252,6744.908742218531,31.695161352405616,1,22801.947202389096,197503.42436539385
Grocery,Rural,1,37.68670352140023,11649.891660751618,3.60333288624594,Sunny,14,542,406.968644465276,948,60.71277171715922,0.7919289376906821,TV,74,46,0.2465212958393683,24.450174092926197,1.5018654985685853,199,38.97971616430795,0.1348463625187238,9484.58863239025,32.1636996905148,1,36561.088990442855,130745.336150906
Clothing,Urban,0,10.775037943377551,8964.017433578656,3.460258519431245,Sunny,38,2811,52.91153586325673,496,67.04415077461786,6.436300844681635,Social Media,90,6,0.8030945758806354,61.80062059209899,3.819699844918117,89,62.082663840255,0.2563127132609458,4973.312220582189,20.3410666046344,0,17333.25492264901,144497.25523517642
Furniture,Rural,0,16.800352949505438,2987.6184041417323,1.7026883998236428,Sunny,48,2160,320.58641118030874,852,89.24778076432537,9.398676266224086,Social Media,75,2,0.6120496214481532,20.909252308099305,2.89320707434493,109,62.97700943200898,0.9735071835735696,4076.48454053834,24.65077308504688,0,47729.63679767547,23813.993848357848
Grocery,Suburban,0,23.284127088113976,8477.160398380085,3.052759566839319,Rainy,12,2724,458.1620627124438,741,59.6016826180748,0.1191259514859013,Social Media,59,29,0.3768950168852137,57.1504750407339,8.622614223191253,291,42.290842100200365,0.3801168588745641,15668.857776647415,34.701424408735335,1,4362.394158423134,18613.47471542571
Grocery,Suburban,0,38.66905238911249,7410.355068229638,3.861524068714621,Sunny,41,2610,112.2394374476312,941,81.91708752905448,7.285133364881996,Email,94,40,0.0013679843635368,55.4208980384864,4.934710740783883,108,35.34328595956914,0.5659948382691918,4412.950275424628,47.60507678552111,1,32406.46134245569,36249.45081747534
Toys,Rural,0,45.74829325389843,6405.182835085473,4.893043532121967,Sunny,37,1457,335.9836897560863,461,82.72830956117991,6.60494530707616,Radio,42,33,0.4465993013486268,87.68041469117135,0.3657945507150969,40,84.69953585822508,0.7042914023816463,15969.704341021774,14.76531042205158,1,39087.1846602024,88303.14254550658
Toys,Urban,1,9.45695500114923,14752.152654783047,1.805625236853409,Sunny,10,1060,48.56230258667964,557,97.70469574511505,7.349811502972712,TV,47,4,0.2767199975422992,80.67091896392179,7.108847627700126,52,73.19852394501402,0.7422218355242104,8869.732510885158,12.318157597871975,1,23987.16948678196,26484.35563293026
Grocery,Urban,1,46.11837423350514,14164.147665043143,1.0381734122689066,Cloudy,48,1830,305.8400204804304,783,88.75804642644685,3.6185135269471225,Billboard,79,4,0.1043466133255606,85.6442675013962,3.948111168483366,112,19.15716527796353,0.6880409663453548,19903.45010645046,30.090344614943582,1,37993.44939823576,92035.07938596144
Toys,Suburban,0,34.7812326177029,11985.891774127776,1.301205734393879,Cloudy,44,1812,90.32654326706934,835,90.18175735768467,8.222914802112765,Social Media,98,29,0.0751585653380848,19.08818955791837,5.358352957373022,295,19.59072572679096,0.3369281931917248,4348.157654730141,6.539955572067996,0,46418.609496049896,114499.50110476064
Furniture,Suburban,0,30.53853653425193,18803.96385922076,2.503409860727917,Rainy,49,2321,370.6172446524373,939,76.58003745089468,0.5425986210467333,Email,71,37,0.3475583273116019,79.4518749803351,8.94849552739898,68,83.80342150822612,0.1117278273560624,2313.070854000107,29.126641524390696,1,37455.70113328494,5064.92873759605
Electronics,Urban,0,9.992063564096975,7322.160491526662,4.282178590983948,Sunny,23,3502,157.60333444901502,293,59.33904035811853,7.578767896158073,Email,68,20,0.6147573887406486,20.32725293826448,2.641703968864836,189,16.512781202153953,0.2817164753332108,1970.944857268164,4.442574253571541,0,16158.976489679244,27277.898004435607
Furniture,Rural,1,2.776251640457528,5254.137785348501,1.0285683270729802,Rainy,36,3903,237.06159431427665,469,71.27816828591759,2.7440122193559686,Email,46,41,0.8375193153647736,60.63457428351912,2.478620288560553,332,65.07370769945327,0.2102952267695066,16790.651092121916,24.52919398022544,0,28530.47236124092,78163.06239473635
Grocery,Suburban,0,28.423244925397,13290.114605418792,2.826922371543361,Sunny,31,3151,303.72096559353463,978,77.47447867559102,4.820693971094908,Billboard,41,23,0.1835632449473269,67.60625285424018,2.7056057913828844,209,28.14065975555294,0.1362773048693167,9036.638065637697,31.020718735676684,1,45668.57237512154,15399.309575876032
Grocery,Urban,0,32.57578416644462,4376.874188279357,2.316922461365578,Sunny,5,2314,93.9239712264574,203,83.92096258568561,8.244099088416483,Billboard,60,45,0.4246439713090496,22.868279851942862,3.447269113471057,65,12.814827419329491,0.0244967317516187,560.9248181237467,3.505481963642093,1,23005.788548642144,31038.14979586732
Furniture,Suburban,0,10.539072467734412,6642.70489007678,1.2099268403989103,Sunny,47,2241,373.40253112263423,865,80.38545559159635,2.7864544483922566,Social Media,45,18,0.3919561401421522,60.61275007436318,1.1628043489963866,62,14.771003686407216,0.9357258490584142,17558.041568815053,10.347657597431464,1,34403.22625087003,50200.29613891112
Toys,Rural,1,27.82281029127282,4879.747581460254,2.800945146690469,Rainy,37,4308,158.29376691203913,473,69.69889144586217,1.9335543652745455,Billboard,67,49,0.5133940092085156,14.196839432959525,7.002474642005035,258,39.88176829436497,0.9210343865453382,17599.95963475094,16.768714243976245,1,23810.221531314757,88772.27576269116
Toys,Urban,0,42.82467013812868,1848.4945705107737,2.018994829346876,Rainy,44,3377,334.5622113572492,322,63.26565534979207,6.845000534944053,Social Media,87,25,0.8095872708095528,33.461286859426416,2.153247306508452,134,16.207076135149173,0.0504170056301692,16225.125143366422,18.429934759307947,1,6945.863690077746,144393.2535976583
Grocery,Suburban,1,41.753297272751,16636.22546189563,2.407539337388026,Sunny,36,3770,87.55869484269309,985,58.41154216018416,5.380609425917364,Billboard,81,1,0.5536452179992348,83.69267951472933,9.268842897978798,122,57.73113599467632,0.1730845728204018,5342.2104189844285,33.805232162707924,0,3871.284157937485,30874.279306039956
Clothing,Rural,1,46.36775902931486,5463.540586972393,3.822461219137172,Snowy,9,4583,347.1776530111116,696,84.69226931361331,5.1925983005872265,Billboard,75,15,0.8466549135022942,23.73849303214953,2.23529450770772,331,61.78036090992605,0.1395004714627936,7768.678041309875,26.451067027976205,1,47661.42402180567,148901.92152231978
Toys,Suburban,1,18.294290477844022,9724.036315188903,3.0862039356438684,Rainy,21,1245,72.81215567712624,874,82.26993371562425,2.6420182038253404,Billboard,71,34,0.5185517560689777,15.2215993960262,2.6308560901568736,171,39.87748575864392,0.2812229344215173,15026.061391311932,19.105423515266345,1,31014.546897633685,171736.84229485807
Furniture,Rural,1,15.902478627545936,1344.647828459083,1.4985897159712531,Cloudy,12,1057,218.424683172292,569,84.36862328789033,0.4453150276182738,Social Media,84,48,0.6038473651812715,45.494255972436754,3.0405002652270823,210,69.43024605746805,0.2040688704787411,10042.385945447912,22.5338127170825,0,6086.930743002087,132038.35954262048
Toys,Rural,1,37.47130029904044,14137.11959192654,4.845658161694557,Rainy,46,3801,131.13097613204962,177,68.62637264013975,4.161664469483997,TV,81,20,0.4373832424929897,78.04945668218173,7.708527160413018,296,49.203401613566186,0.945853537397855,3499.618246109273,0.648833532511961,1,43014.48936502207,13526.510608420573
Furniture,Urban,1,21.55562025485025,6945.939544972671,3.543643062838953,Sunny,38,1441,376.7038722198095,422,63.12039112853725,1.1549388566309031,Social Media,92,37,0.8230955802956337,16.133790557463197,4.333304225676095,89,44.41828027216657,0.0841704365602038,5234.566158289612,38.5262639653815,1,26611.96368902985,90927.46895085106
Grocery,Rural,0,4.377433201389031,15022.366192669597,4.063473702650127,Snowy,13,4523,138.39715220836854,617,87.98606643404626,9.069292591427102,TV,85,27,0.9238272063646528,38.44282921843268,8.211412777903124,167,42.559047103210006,0.2116708270045032,19465.49596665537,2.0502344347391235,1,38824.673499753786,133712.87031853246
Toys,Suburban,0,14.140056533524984,8541.85967912339,1.3168526000334833,Sunny,27,2796,442.0414801337442,687,88.6823697527667,0.5083782023701322,Email,48,22,0.6391447381231457,81.9819867647461,7.870051752322306,28,44.48851898764299,0.0807233045829144,3444.755789828572,41.4658746461283,0,7211.053585645338,195810.06124842592
Furniture,Rural,0,20.929114276574456,4317.234324909679,1.1882335178400756,Cloudy,39,1439,446.9919035892403,208,72.78081869834203,4.373343456425376,Email,50,5,0.8207824491729039,19.452443995556344,9.30195518539792,238,87.43101199475349,0.9803853486444364,14658.574755224676,27.049826070736504,1,45438.61115964972,190602.63567350223
Grocery,Rural,1,14.6258212738126,10506.9141044997,1.077792201472325,Rainy,11,2110,106.25624445916506,620,80.59520423836621,0.617231278638196,Social Media,62,34,0.0590033339991002,34.85348047295573,7.5903811355301425,336,64.51256480307501,0.918413509097005,9821.35697986101,26.39095956122585,1,29936.23654441925,82162.11511578417
Clothing,Urban,0,16.610278547366082,3044.838912930076,1.7551761110937778,Rainy,19,2225,310.7845130537849,619,68.67598321158707,1.0458843581911863,TV,89,39,0.9061117514466576,72.27364892285631,0.6139205797237222,63,35.216787772888,0.716631589765411,15097.732361267115,35.228931388659966,1,37174.77335670301,125106.55908389304
Furniture,Rural,1,14.688795308719538,9090.513617523398,2.6576335908739805,Sunny,24,1484,52.98164444278252,701,85.09736000599034,6.6227800025280175,TV,50,3,0.1889250668391245,53.456878971104345,8.389084609620678,255,68.70878961644522,0.4259730322199133,13391.708202315664,42.97797663267326,1,2537.604712825796,178708.9537355091
Clothing,Rural,1,2.074958359153972,6687.456809699487,4.743304533611291,Sunny,29,2087,201.8531788047983,225,91.78607983239355,6.506401483643536,TV,88,17,0.2565204273258079,76.58665125068664,9.386918707383572,41,36.42139106583328,0.1901781355239925,9063.760215809356,47.13230732398321,0,16449.940109751155,167054.01823835832
Clothing,Suburban,1,31.854735041222128,18283.211891892846,2.828238637063105,Cloudy,7,4521,359.5276474556234,976,84.41166386678248,0.4272167293064538,Email,41,24,0.0533300682067462,18.92763144390387,9.937523006241724,29,20.057192622774096,0.2214897250201424,7401.261081319809,27.16849436219924,1,14104.825305375172,98487.2576519862
Electronics,Urban,0,29.864621017673464,1688.110073554039,2.1610204214901176,Snowy,28,1836,333.11739095645896,669,75.62913134235683,0.1112016036966149,Social Media,42,24,0.965400116974059,83.64433371037782,1.3401491819114049,279,48.02882859645193,0.4430400085560114,15210.005459944448,7.532911599445913,0,47530.15476910567,55942.05952386656
Toys,Urban,1,32.66917492393403,14033.33957506197,3.2477410140786533,Cloudy,38,3637,316.1033280092379,260,72.93289797461851,0.8802989647035616,Radio,50,3,0.8520108494883764,84.7929435612167,6.171405366332692,80,70.08190873107313,0.7682226713364816,6801.253522066616,43.93154630865036,1,10081.589875136468,31734.48962577243
Furniture,Urban,1,9.615494801681374,4063.647736755,1.447738312539157,Snowy,26,1161,148.44502319459735,496,82.11598254878722,7.653689087348227,TV,89,45,0.9131846040910838,22.425041611736507,2.074640792253178,51,40.212792870985695,0.2647294959989589,15861.543861727085,2.033600918505746,1,35645.534608990536,100156.13024123554
Clothing,Rural,0,14.782727080624264,6721.378949478677,3.438023564019933,Rainy,15,532,195.23222522285695,635,83.99054458006651,5.88730708023992,TV,98,7,0.847216167760015,12.710037152540004,2.6988454450347303,112,79.53393136378743,0.3107919125346466,13756.939793482814,40.36685853599041,1,3094.923349715358,145954.9456919414
Electronics,Urban,0,30.98079634724612,8602.524229710285,3.273727817322013,Snowy,12,3914,60.44361090314023,216,77.93647217622694,0.4773706273660669,Radio,74,25,0.4795305527212888,89.18731055644551,7.481284948406293,361,40.95621632702078,0.5999442914044706,11764.548819546791,34.0210813212824,0,10686.52019901769,194105.09407717185
Grocery,Rural,1,29.98137842299607,18206.294242812,4.167972133622839,Snowy,43,1656,362.3211820124645,509,81.24711375536975,4.93216045714099,Social Media,97,3,0.9240819340907634,48.58012738419396,9.778910405220698,301,37.98712204053854,0.2377293622782536,7691.617255594798,45.236380371147305,1,17591.270358463287,173053.90644050232
Furniture,Rural,1,25.31651546771339,5230.27618843959,4.946750446468096,Rainy,47,3626,256.90551042772404,965,54.82943412472661,7.149090634839069,TV,54,15,0.9694728204271884,55.766032322834505,5.989069464483927,90,89.85951310906133,0.5842186212928036,4499.086476444311,44.873157512372345,1,39930.78654586234,44826.98627339152
Clothing,Suburban,0,17.52066250050987,2280.5216496210696,2.003493886864442,Rainy,39,560,357.29515984937075,406,97.58827580711632,8.702618806547981,Social Media,82,29,0.5025669767893975,59.2723786933261,8.52078625124025,229,48.59776183920523,0.3871308932722845,14353.186124192944,2.657704271853984,0,39708.85242302822,145356.73473038164
Toys,Suburban,0,45.6465502387345,6714.44727781521,3.0386258032150426,Rainy,42,4428,131.98232715046765,353,89.53865318660169,9.346961257524203,TV,50,29,0.1756247813288382,73.17347702244021,0.1879496579053964,150,74.4176967770805,0.034368205901348,2281.309929826328,30.472320358783605,1,47677.49122541493,61374.744502393936
Electronics,Suburban,0,16.98851211494219,2541.1814254429,4.635461625276014,Cloudy,12,2043,168.97473203118244,282,68.69639348533919,3.34166157324526,Billboard,70,10,0.6586225089630944,74.95903752367343,0.4626532345112306,243,74.3990444847938,0.4027012862319639,19425.573995037317,6.233572758410089,1,45921.60763067736,138277.15591455132
Clothing,Suburban,1,22.78095782186258,3007.631476230774,4.140759537691365,Rainy,41,771,173.76551525745617,376,78.1406305476815,1.4447410412913306,TV,67,32,0.9754382898535706,25.514017945581912,6.007570939526048,138,84.10954696793435,0.9195252795191448,19585.584335002008,3.923430587202736,1,4994.215157205801,134832.06478985067
Toys,Suburban,0,33.90569154771044,11690.08666051302,2.9496252124032303,Sunny,31,4576,22.61378077613594,933,52.36622650682106,2.4455666152413302,Billboard,67,23,0.872146859858875,28.93093925068213,3.950932705844348,135,16.791604356024294,0.2931118791334606,3039.341011183704,22.413857291536527,1,41663.518385090094,58123.967570480585
Clothing,Rural,0,27.151071543338208,1687.5876954401197,4.781486598459111,Rainy,32,3888,177.11345768700554,231,52.06139069995302,7.784097771198215,Social Media,71,39,0.8618151761459075,80.14664231570977,8.908602368234224,89,31.697622114147386,0.3228323894364689,2526.7387979598934,4.879876992437032,0,23107.505397460824,50705.78094237086
Furniture,Rural,0,17.34429881821928,1103.1521871745376,1.2289467740672375,Rainy,44,3252,403.6192410238364,683,62.539916755598135,9.717693728918876,TV,64,9,0.933818016807282,75.56140838004691,3.089620939548764,15,71.41984732371472,0.0659408880592868,8547.976178119086,36.39511915562965,0,43428.418445756935,25267.86370484054
Furniture,Urban,1,21.78223952282549,14431.074978674707,4.7239944788503365,Rainy,38,3209,449.6762629173719,383,84.48508211823116,4.717296811867767,Email,59,37,0.8939522605525471,59.40955052431643,4.377305172290069,333,55.0081193918852,0.6150474485692943,19291.82380907979,48.44703552537998,0,5375.026325025397,14855.229176902209
Furniture,Rural,0,39.724040892675305,7552.118349400368,1.2020295695312262,Snowy,36,1654,263.92697466160445,764,92.60738739000058,3.122996814123119,Email,67,40,0.7762816640182929,89.57593272998798,5.326301058532525,362,54.76919538836271,0.8492423642983389,8306.062535006702,28.47914788915464,1,41315.68597385944,172397.95647701184
Electronics,Rural,0,13.906457774330622,2944.819310060529,3.1892189764587373,Cloudy,19,4905,233.19583065741796,78,77.95929399899242,4.3489867614043405,Radio,64,14,0.7182728321618272,68.81471548410589,2.803084445573851,174,23.297224149619264,0.3529228930931016,7594.141114430529,11.75844347808433,1,8822.483431037941,14720.631953833126
Furniture,Suburban,0,7.112761988840771,5445.44903176431,4.561763792004343,Rainy,48,4353,25.104063162691425,763,76.60663697911762,3.117650131986811,Email,50,4,0.2647671737447543,27.26694145041991,9.094099187787617,90,32.49224112911438,0.2402455575199884,14219.908650476038,42.16031957626977,1,17358.239873397768,22304.52747239725
Toys,Rural,0,15.658160091488854,13020.68689337178,2.0508837742452117,Cloudy,21,2245,440.8101254168375,142,70.1154766895733,2.639226479750828,Billboard,58,20,0.6213400214284492,77.73152514661426,4.698882488115162,213,51.70672685733876,0.9566118541638586,3985.2591136069273,42.655168746501296,1,2413.571614211062,51576.14689679898
Clothing,Suburban,0,42.476710774395066,5872.963059246598,2.888993995780634,Sunny,37,3932,16.375004578677633,890,58.079897797901054,5.978132448831078,Email,67,28,0.5214886217058895,43.1786109096112,4.299140530278268,343,32.174509173969696,0.7450726145914884,7584.807929688153,36.63929861821972,0,7062.676321169789,178093.37405014384
Grocery,Urban,1,4.449485742817333,10143.161939847954,2.2973155165478665,Sunny,20,837,472.92753930300375,917,55.917705066329376,0.2557862056980896,Email,40,14,0.8619440915809912,12.892212843303136,8.512555184449893,61,26.822623415897205,0.5671635592832646,6180.495202352512,30.756609240667544,1,22840.568385206752,69923.37028232732
Toys,Urban,1,49.58480366862259,2873.0584811701096,4.808575668305405,Rainy,33,509,249.7159618571644,737,88.0339880610483,2.6695672617833828,Email,98,44,0.491712573490072,35.71370222493365,3.188586176314195,364,17.02048446159969,0.3055311663448841,12229.92514129721,43.389622737586194,0,41098.57844608905,42400.91370403547
Toys,Rural,1,27.050144946383124,11967.825933306216,4.294582379012363,Sunny,13,4644,177.54790185161605,379,96.3751775648288,6.647682570665391,TV,44,34,0.1277427635426891,71.08409872475082,8.192906910658513,220,22.458080953867643,0.2207980179764008,3673.6812811761943,8.164584099877953,1,38909.81879688744,144533.32168004356
Furniture,Urban,0,49.2422871983547,6663.5148349436495,3.8360060453055183,Cloudy,37,1230,462.8670330729034,772,72.91416081931365,0.4174206934373697,Radio,49,13,0.0049724853223491,86.81649657491786,1.3105012419413598,61,71.50942099935784,0.7157440390004672,11199.674484321607,46.58000631720224,1,12529.590327039348,67218.60219939372
Electronics,Rural,1,46.94982110429888,12725.884473309972,3.350507946460435,Snowy,33,2148,21.9515866239474,233,82.97228293578192,0.9236979834384564,Social Media,81,31,0.6778731204686652,32.09091330425551,1.9096064803125063,307,67.50233444677724,0.5217888171373442,17222.158503768474,47.36015746052841,0,8432.832004394768,70006.49442485828
Clothing,Urban,1,22.64068571054584,16263.700204928447,4.2823671572965925,Rainy,17,4728,294.8981984858527,144,95.72288254404704,3.00462183337927,Radio,85,33,0.5499083871271615,29.721305952777204,9.513332495100174,166,13.666694747896928,0.5205998168029811,10526.325660798237,43.59961869985667,1,20073.909686106734,149100.43620801452
Electronics,Suburban,1,9.924553730267457,12427.105178104852,2.5690681660941883,Sunny,25,4154,278.97693700467545,834,54.50568164670723,8.79026750622895,Billboard,73,39,0.3309629043584483,55.08932684786401,8.44023015899631,12,26.26272682752888,0.0737098186722438,13828.18403341266,12.533101735573354,0,44280.14901343135,54072.29904361965
Clothing,Suburban,0,8.244238828256922,6267.077470602903,2.7902074204242475,Cloudy,25,2630,117.46699659357722,698,88.5240726559515,7.672372985636432,TV,75,28,0.1689721500378903,74.93471197299574,3.9401991244184233,216,54.8364277386173,0.5121944767596059,1967.3363447196912,42.908919315531456,0,5479.828633987155,179868.20930259698
Clothing,Suburban,0,11.999468193497876,5487.002180191857,3.920006884323446,Cloudy,9,4971,220.1548413616032,798,80.84084421877876,0.3193506312208108,TV,41,25,0.4667153224039021,69.72205457287572,6.420718842298592,77,35.81022753894185,0.8227440310394937,9255.608795317336,24.881910591884587,1,27602.786506873163,114477.22720967734
Electronics,Suburban,1,35.50663202822687,6884.708695302236,2.431019053174857,Sunny,14,2896,329.6093629124474,402,79.93185894149306,5.06695688521607,Email,57,32,0.1002864724789056,54.79671220502532,9.435404875366462,232,75.85996821436244,0.946799277795759,2350.416764999113,29.746511870041264,0,5351.566490749053,109877.18367862071
Toys,Rural,1,13.647499736574392,3710.100008111845,1.2556037681934953,Cloudy,10,4866,366.2942864721445,979,64.62702142407849,2.819406190475426,Email,52,9,0.3361084892211431,60.51117452915828,2.1974031383544346,112,72.79914461297176,0.1066823974817351,12189.50267783981,42.03003112520726,0,24040.39393704771,56626.68583791088
Clothing,Urban,0,17.071263480214917,4032.851091575392,1.297338435544286,Cloudy,17,2006,10.351260766224094,990,84.19466773888385,6.521592024714424,Billboard,90,28,0.3792119062356344,29.36791658610752,0.6842036552077064,66,81.32644463664876,0.6311652106990708,5980.56023788946,1.479142227261876,1,7212.784095888132,167843.39632533552
Electronics,Rural,0,22.438940199730737,15918.476487053274,1.4614512052228157,Rainy,5,2658,469.0581807445975,314,89.73988774103883,7.2433834376752655,TV,44,31,0.4656186948379621,44.60594120026805,5.420933838602522,182,55.03449852040927,0.5683472507982469,6101.683704339085,18.147129608782286,0,4936.509814968875,116686.16241994276
Clothing,Suburban,1,45.661634021072814,8002.285241895177,4.478725293374652,Cloudy,24,3416,90.61743247247809,696,55.642908247184856,8.642339513579897,Social Media,59,17,0.4666207513388468,30.429250121623998,1.5117090987695736,204,38.16611838472788,0.8903124909481418,1996.951374327124,40.784668862223285,0,10351.617320115653,35325.72684151906
Grocery,Rural,0,9.469670894242304,9001.906021126424,2.8889057030248173,Sunny,12,4671,124.454412768956,705,76.6760715490492,4.806620747329741,Radio,41,23,0.2570056434742772,80.75343798757102,1.954459017842614,206,58.48517569479342,0.7512440301848715,6549.638298094321,40.69773919008615,1,13507.544949069545,45228.15626272871
Toys,Urban,1,0.2513276304901557,12083.964578552816,3.851529477378946,Rainy,14,3729,139.10198838998562,68,55.06325904937049,9.945055876601286,TV,50,13,0.8502109816019876,19.00436058924126,8.926237978342636,286,17.130934379636624,0.9652618691653132,10380.204953588398,42.43439634414664,0,14537.003577439817,96309.9022200255
Furniture,Rural,0,3.004820518908508,11998.24315545518,2.571637342419573,Sunny,13,4103,28.531866910497303,792,93.62870096488224,9.801862462142385,Social Media,69,10,0.3555435062567456,64.37924462850967,0.1732942405844242,105,10.766881419317407,0.9600325375819962,11900.872011849347,8.460795006974564,1,32618.129415119307,157030.15537119578
Clothing,Urban,1,45.2383170840059,1813.848994677552,2.034843789662538,Snowy,45,2166,70.29554055925921,695,75.38183613281737,8.833450572263228,Social Media,71,16,0.2295873088925163,30.82265577320188,8.186518261992298,242,11.36748160962843,0.2256850933452208,1799.9782498785544,35.294330911398006,0,3694.1119055211816,188162.57835530725
Grocery,Rural,1,32.37582324216815,16715.04533358448,2.388768670248848,Sunny,7,4924,493.3114622426394,675,90.39828446303788,5.791208002064901,Radio,71,6,0.1758098834105902,48.04619277747732,5.217812685722515,235,42.60343503473729,0.7253508719004221,13203.454121463368,7.325167025270929,1,4959.643935362843,134382.2329235046
Furniture,Urban,0,13.652030966390338,3957.8677878668186,4.176729381268734,Sunny,15,4636,164.45620131487016,548,68.40428188331072,4.0402637312877685,Social Media,97,48,0.3225783945033356,33.95302241973062,5.637014437688474,176,28.246207528245066,0.5305230913648944,10033.077334693144,39.25490044755127,1,10246.601912484088,103697.93366386814
Furniture,Urban,1,8.859625050559556,14599.896902968543,3.500864500125753,Rainy,16,3469,66.49753426613418,188,56.25391134081627,3.707424470383872,Billboard,89,11,0.0675528829775343,35.85962536475773,6.750502808517988,211,22.587016464003817,0.2146019952153054,10969.706154327578,12.256300222725375,1,43731.09038988968,53892.735614844816
Clothing,Suburban,1,14.713336831855717,15567.084268499248,4.750559119831609,Cloudy,14,3189,62.42571797556543,686,52.07496521928557,0.2200350258686738,Social Media,77,3,0.0329075229809716,30.83144108888176,4.371305423849303,31,59.22608124945364,0.1948690822174007,16739.535138471998,36.8908863793473,1,31801.641377098407,136209.25228887118
Electronics,Urban,1,5.7398463625640055,14440.540914780617,3.718819114307336,Sunny,29,2826,362.5353841582862,765,64.07548103861878,2.5668275226994286,Billboard,94,28,0.6051421968028677,70.2234336956351,1.244557693104906,235,89.60760340905449,0.0810843412662865,7173.415683444898,22.750080926398624,1,36788.11330020982,196536.75239143395
Clothing,Suburban,0,47.07664551422205,11790.06410780583,3.280726527018776,Rainy,29,3310,428.738645375994,622,62.21168501820392,7.21620152599673,Social Media,67,41,0.61914713604919,39.25726857432377,1.117920215667756,242,24.22025628924291,0.795545276418689,3893.9966716181766,49.313173227638615,0,19147.7456223253,97863.38273015084
Grocery,Suburban,0,39.21030871826334,784.8754436232157,3.440784035943338,Snowy,15,3016,135.90662675915024,811,78.0175987009981,6.075957788941358,Email,49,15,0.5295882026382897,68.10856141712662,7.568185771921031,153,53.7137139371151,0.3245047806200095,11260.298426285606,28.99469153746405,1,11447.797104430045,36617.666383529606
Furniture,Suburban,0,23.11955884562704,7527.322101081828,4.7694857578736585,Rainy,40,3971,20.24566104426513,859,51.08694190318537,9.172579672758582,Social Media,61,13,0.7622851952317243,46.48559440832102,2.2882479183461206,196,19.578201119991505,0.8569688353289665,18927.927391937155,31.628968211014307,1,2860.1066871827275,25151.41338356482
Clothing,Rural,1,43.248130255760096,12294.368872570332,4.152803719466824,Rainy,43,512,119.31410903822434,574,76.02852721495867,0.5952204424739229,Billboard,94,42,0.0391505442770779,53.77968336802298,0.3782066678146776,269,84.73891528577111,0.6083153660232146,10598.457574032058,18.40817569256437,0,24938.24537862272,57504.95560680138
Electronics,Rural,0,12.472910214661614,8055.300270489504,1.0961649494657513,Cloudy,30,3470,37.69268849041109,957,69.58858710060017,1.6372383714555732,Social Media,56,45,0.9359731082094676,53.46299805707899,9.798177502079517,170,33.340413485646806,0.6736333548384608,16722.28739533038,36.726007892371655,1,29139.76724713833,116041.19370914248
Clothing,Rural,1,35.85602842360968,17337.857950799855,3.136558784542789,Sunny,18,4121,60.66351894872034,304,78.85611349572211,7.913513514586088,Social Media,61,17,0.0950651232570605,88.06816634748711,9.805876041670864,357,80.26718560347027,0.2916737496101966,15262.125061990144,24.74428205524175,0,44953.13692450788,189627.03371280912
Toys,Rural,1,42.80662495068717,6521.6443693175,3.7533536461862593,Snowy,43,4183,221.43897872534475,134,85.12087640751824,3.649225548833805,Social Media,82,7,0.6740229943935936,39.3649964568761,3.843599239703421,323,32.64611514003015,0.4572942793956835,10607.450346691714,0.9033317547932074,0,44222.5559587007,63337.19119750861
